meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1213,9282,1,20,1.0,5.0,MEDIUM,0.0
1213,9282,1,18,1.0,6.0,SOFT,4.0
1213,9282,1,1,1.0,7.0,MEDIUM,0.0
1213,9282,1,22,1.0,6.0,SOFT,0.0
1213,9282,1,11,1.0,7.0,SOFT,3.0
1213,9282,1,24,1.0,5.0,SOFT,3.0
1213,9282,1,77,1.0,5.0,MEDIUM,0.0
1213,9282,2,2,2.0,10.0,SOFT,0.0
1213,9282,2,23,2.0,7.0,SOFT,3.0
1213,9282,2,81,2.0,10.0,SOFT,3.0
1213,9282,2,44,5.0,9.0,SOFT,3.0
1213,9282,2,27,5.0,10.0,SOFT,3.0
1213,9282,2,63,6.0,10.0,MEDIUM,0.0
1213,9282,2,31,6.0,11.0,SOFT,3.0
1213,9282,2,77,5.0,9.0,SOFT,3.0
1213,9282,2,10,6.0,11.0,SOFT,3.0
1213,9282,2,24,5.0,9.0,SOFT,0.0
1213,9282,2,20,5.0,10.0,SOFT,0.0
1213,9282,2,21,6.0,11.0,SOFT,0.0
1213,9282,2,14,6.0,11.0,SOFT,3.0
1213,9282,2,18,6.0,11.0,SOFT,3.0
1213,9282,2,22,6.0,11.0,SOFT,0.0
1213,9282,2,16,7.0,11.0,SOFT,3.0
1213,9282,3,23,7.0,11.0,SOFT,3.0
1213,9282,2,1,7.0,10.0,SOFT,3.0
1213,9282,2,11,7.0,10.0,SOFT,0.0
1213,9282,2,55,3.0,6.0,SOFT,3.0
1213,9282,3,1,10.0,18.0,SOFT,6.0
1213,9282,3,20,10.0,13.0,SOFT,0.0
1213,9282,2,4,10.0,15.0,SOFT,3.0
1213,9282,3,27,10.0,15.0,SOFT,8.0
1213,9282,3,31,11.0,14.0,SOFT,3.0
1213,9282,3,55,6.0,10.0,SOFT,5.0
1213,9282,3,11,10.0,15.0,SOFT,3.0
1213,9282,3,16,11.0,15.0,SOFT,7.0
1213,9282,3,14,11.0,16.0,SOFT,3.0
1213,9282,3,18,11.0,16.0,SOFT,3.0
1213,9282,3,21,11.0,16.0,SOFT,3.0
1213,9282,3,10,11.0,14.0,SOFT,3.0
1213,9282,3,22,11.0,16.0,SOFT,4.0
1213,9282,4,23,11.0,16.0,SOFT,3.0
1213,9282,4,20,13.0,18.0,SOFT,0.0
1213,9282,4,31,14.0,19.0,SOFT,0.0
1213,9282,4,55,10.0,13.0,SOFT,3.0
1213,9282,4,16,15.0,19.0,SOFT,3.0
1213,9282,4,14,16.0,19.0,SOFT,3.0
1213,9282,3,4,15.0,18.0,SOFT,5.0
1213,9282,4,18,16.0,19.0,SOFT,6.0
1213,9282,4,11,15.0,18.0,SOFT,0.0
1213,9282,4,27,15.0,18.0,SOFT,6.0
1213,9282,4,21,16.0,18.0,SOFT,3.0
1213,9282,4,10,14.0,16.0,SOFT,3.0
1213,9282,5,23,16.0,18.0,SOFT,6.0
1213,9282,4,22,16.0,18.0,SOFT,3.0
1213,9282,4,1,18.0,21.0,SOFT,0.0
1213,9282,5,11,18.0,21.0,SOFT,3.0
1213,9282,5,31,19.0,22.0,SOFT,6.0
1213,9282,4,4,18.0,23.0,SOFT,0.0
1213,9282,5,55,13.0,16.0,MEDIUM,0.0
1213,9282,5,14,19.0,22.0,SOFT,7.0
1213,9282,5,18,19.0,22.0,SOFT,9.0
1213,9282,5,20,18.0,21.0,SOFT,5.0
1213,9282,5,27,18.0,21.0,MEDIUM,0.0
1213,9282,5,16,19.0,23.0,SOFT,0.0
1213,9282,6,14,22.0,24.0,SOFT,6.0
1213,9282,6,18,22.0,24.0,MEDIUM,0.0
1213,9282,6,31,22.0,24.0,SOFT,0.0
1213,9282,5,1,21.0,23.0,SOFT,0.0
1213,9282,6,27,21.0,23.0,MEDIUM,0.0
1213,9282,6,55,16.0,18.0,SOFT,3.0
1213,9282,6,11,21.0,23.0,SOFT,3.0
1213,9282,6,20,21.0,23.0,SOFT,3.0
1214,9119,1,23,1.0,2.0,MEDIUM,0.0
1214,9119,1,14,1.0,3.0,HARD,0.0
1214,9119,1,11,1.0,4.0,HARD,0.0
1214,9119,1,63,1.0,7.0,HARD,0.0
1214,9119,1,18,1.0,10.0,MEDIUM,0.0
1214,9119,1,81,1.0,3.0,HARD,0.0
1214,9119,1,44,1.0,7.0,HARD,0.0
1214,9119,1,55,1.0,10.0,MEDIUM,0.0
1214,9119,1,31,1.0,2.0,HARD,0.0
1214,9119,1,22,1.0,11.0,MEDIUM,0.0
1214,9119,1,2,1.0,3.0,HARD,0.0
1214,9119,1,21,1.0,5.0,MEDIUM,0.0
1214,9119,1,4,1.0,6.0,MEDIUM,0.0
1214,9119,1,10,1.0,11.0,MEDIUM,0.0
1214,9119,1,27,1.0,5.0,MEDIUM,0.0
1214,9119,1,1,1.0,9.0,HARD,0.0
1214,9119,1,20,1.0,7.0,HARD,0.0
1214,9119,1,16,1.0,5.0,MEDIUM,0.0
1214,9119,1,24,1.0,3.0,MEDIUM,0.0
1214,9119,2,23,2.0,3.0,MEDIUM,1.0
1214,9119,2,31,2.0,11.0,HARD,1.0
1214,9119,3,23,3.0,4.0,MEDIUM,2.0
1214,9119,2,2,3.0,5.0,HARD,2.0
1214,9119,1,77,1.0,10.0,MEDIUM,0.0
1214,9119,2,21,5.0,11.0,MEDIUM,4.0
1214,9119,2,16,5.0,11.0,MEDIUM,4.0
1214,9119,2,27,5.0,9.0,MEDIUM,4.0
1214,9119,2,4,6.0,7.0,MEDIUM,5.0
1214,9119,2,63,7.0,12.0,HARD,6.0
1214,9119,2,44,7.0,12.0,HARD,6.0
1214,9119,3,4,7.0,8.0,MEDIUM,6.0
1214,9119,2,81,3.0,5.0,HARD,2.0
1214,9119,2,20,7.0,8.0,HARD,6.0
1214,9119,4,4,8.0,9.0,MEDIUM,7.0
1214,9119,2,11,4.0,13.0,HARD,3.0
1214,9119,2,24,3.0,11.0,MEDIUM,2.0
1214,9119,4,23,4.0,12.0,MEDIUM,3.0
1214,9119,2,10,11.0,12.0,MEDIUM,10.0
1214,9119,3,2,5.0,9.0,SOFT,0.0
1214,9119,2,77,10.0,11.0,MEDIUM,9.0
1214,9119,5,4,9.0,15.0,MEDIUM,8.0
1214,9119,2,14,3.0,13.0,HARD,2.0
1214,9119,2,18,10.0,20.0,MEDIUM,9.0
1214,9119,2,1,9.0,18.0,HARD,8.0
1214,9119,3,81,5.0,14.0,MEDIUM,0.0
1214,9119,2,55,10.0,13.0,SOFT,0.0
1214,9119,3,63,12.0,17.0,HARD,0.0
1214,9119,2,22,11.0,17.0,SOFT,0.0
1214,9119,3,21,11.0,16.0,MEDIUM,10.0
1214,9119,3,44,12.0,15.0,MEDIUM,0.0
1214,9119,3,27,9.0,14.0,SOFT,0.0
1214,9119,4,2,9.0,12.0,SOFT,4.0
1214,9119,3,16,11.0,14.0,SOFT,0.0
1214,9119,3,55,13.0,15.0,SOFT,3.0
1214,9119,3,77,11.0,16.0,SOFT,0.0
1214,9119,5,23,12.0,13.0,MEDIUM,11.0
1214,9119,3,20,8.0,11.0,SOFT,0.0
1214,9119,4,63,17.0,22.0,MEDIUM,0.0
1214,9119,3,10,12.0,17.0,SOFT,0.0
1214,9119,3,31,11.0,16.0,SOFT,0.0
1214,9119,6,23,13.0,14.0,MEDIUM,12.0
1214,9119,4,16,14.0,17.0,SOFT,3.0
1214,9119,4,21,16.0,21.0,SOFT,0.0
1214,9119,7,23,14.0,15.0,MEDIUM,13.0
1214,9119,4,20,11.0,14.0,SOFT,3.0
1214,9119,3,24,11.0,16.0,SOFT,0.0
1214,9119,3,11,13.0,16.0,SOFT,0.0
1214,9119,4,44,15.0,21.0,MEDIUM,3.0
1214,9119,5,2,12.0,24.0,HARD,4.0
1214,9119,6,4,15.0,25.0,SOFT,0.0
1214,9119,3,1,18.0,21.0,SOFT,0.0
1214,9119,3,22,17.0,28.0,SOFT,0.0
1214,9119,4,55,15.0,25.0,MEDIUM,9.0
1214,9119,4,81,14.0,16.0,SOFT,0.0
1214,9119,3,14,13.0,21.0,SOFT,0.0
1214,9119,8,23,15.0,19.0,SOFT,0.0
1214,9119,5,16,17.0,25.0,SOFT,6.0
1214,9119,4,11,16.0,22.0,SOFT,3.0
1214,9119,3,18,20.0,23.0,SOFT,0.0
1214,9119,4,27,14.0,22.0,MEDIUM,8.0
1214,9119,4,31,16.0,23.0,SOFT,5.0
1214,9119,4,10,17.0,24.0,SOFT,5.0
1214,9119,5,20,14.0,21.0,SOFT,6.0
1214,9119,4,1,21.0,26.0,SOFT,3.0
1214,9119,4,77,16.0,22.0,SOFT,5.0
1214,9119,5,63,22.0,28.0,MEDIUM,5.0
1214,9119,5,21,21.0,26.0,MEDIUM,15.0
1214,9119,4,24,16.0,20.0,SOFT,5.0
1214,9119,4,18,23.0,26.0,SOFT,3.0
1214,9119,9,23,19.0,22.0,SOFT,4.0
1214,9119,5,44,21.0,23.0,MEDIUM,9.0
1214,9120,1,21,1.0,10.0,HARD,0.0
1214,9120,1,14,1.0,6.0,MEDIUM,0.0
1214,9120,1,10,1.0,8.0,HARD,0.0
1214,9120,1,31,1.0,7.0,MEDIUM,0.0
1214,9120,1,77,1.0,10.0,MEDIUM,0.0
1214,9120,1,22,1.0,9.0,HARD,0.0
1214,9120,1,81,1.0,10.0,MEDIUM,0.0
1214,9120,1,4,1.0,8.0,HARD,0.0
1214,9120,1,24,1.0,6.0,MEDIUM,0.0
1214,9120,1,55,1.0,8.0,MEDIUM,0.0
1214,9120,1,63,1.0,6.0,MEDIUM,0.0
1214,9120,1,18,1.0,8.0,HARD,0.0
1214,9120,1,2,1.0,8.0,MEDIUM,0.0
1214,9120,1,11,1.0,7.0,MEDIUM,0.0
1214,9120,1,1,1.0,6.0,MEDIUM,0.0
1214,9120,1,23,1.0,5.0,HARD,0.0
1214,9120,1,27,1.0,6.0,HARD,0.0
1214,9120,1,44,1.0,8.0,MEDIUM,0.0
1214,9120,1,20,1.0,7.0,MEDIUM,0.0
1214,9120,2,23,5.0,8.0,HARD,4.0
1214,9120,2,24,6.0,11.0,MEDIUM,5.0
1214,9120,2,14,6.0,11.0,SOFT,0.0
1214,9120,2,1,6.0,9.0,SOFT,0.0
1214,9120,2,18,8.0,11.0,SOFT,0.0
1214,9120,2,11,7.0,10.0,SOFT,0.0
1214,9120,2,63,6.0,9.0,MEDIUM,5.0
1214,9120,3,23,8.0,14.0,SOFT,0.0
1214,9120,2,2,8.0,13.0,SOFT,0.0
1214,9120,2,55,8.0,11.0,SOFT,0.0
1214,9120,2,27,6.0,9.0,SOFT,0.0
1214,9120,2,10,8.0,11.0,SOFT,0.0
1214,9120,2,21,10.0,16.0,SOFT,0.0
1214,9120,2,22,9.0,12.0,SOFT,0.0
1214,9120,2,77,10.0,18.0,SOFT,0.0
1214,9120,2,44,8.0,12.0,SOFT,0.0
1214,9120,2,81,10.0,14.0,SOFT,0.0
1214,9120,3,55,11.0,12.0,SOFT,3.0
1214,9120,3,24,11.0,15.0,SOFT,0.0
1214,9120,3,63,9.0,14.0,SOFT,0.0
1214,9120,2,31,7.0,10.0,SOFT,0.0
1214,9120,2,20,7.0,13.0,SOFT,0.0
1214,9120,3,10,11.0,14.0,SOFT,3.0
1214,9120,2,4,8.0,13.0,SOFT,0.0
1214,9120,3,22,12.0,15.0,SOFT,3.0
1214,9120,3,11,10.0,23.0,SOFT,3.0
1214,9120,3,14,11.0,14.0,SOFT,5.0
1214,9120,3,18,11.0,21.0,HARD,7.0
1214,9120,3,27,9.0,28.0,HARD,5.0
1214,9120,3,31,10.0,14.0,SOFT,3.0
1214,9120,3,1,9.0,18.0,SOFT,3.0
1214,9120,4,24,15.0,18.0,SOFT,4.0
1214,9120,4,55,12.0,23.0,SOFT,4.0
1214,9120,3,2,13.0,15.0,SOFT,5.0
1214,9120,4,23,14.0,16.0,SOFT,6.0
1214,9120,3,81,14.0,26.0,SOFT,4.0
1214,9120,3,21,16.0,26.0,SOFT,6.0
1214,9120,4,2,15.0,29.0,MEDIUM,7.0
1214,9120,4,22,15.0,16.0,SOFT,6.0
1214,9120,5,23,16.0,30.0,HARD,7.0
1214,9120,4,10,14.0,27.0,HARD,0.0
1214,9120,5,22,16.0,25.0,HARD,0.0
1214,9120,4,14,14.0,26.0,MEDIUM,0.0
1214,9120,3,44,12.0,24.0,SOFT,0.0
1214,9120,4,63,14.0,19.0,MEDIUM,8.0
1214,9120,3,4,13.0,24.0,HARD,7.0
1214,9120,3,77,18.0,20.0,MEDIUM,9.0
1214,9120,5,24,18.0,19.0,SOFT,7.0
1214,9120,4,31,14.0,24.0,MEDIUM,6.0
1214,9120,4,18,21.0,30.0,SOFT,3.0
1214,9120,4,1,18.0,27.0,MEDIUM,5.0
1214,9120,6,24,19.0,28.0,MEDIUM,10.0
1214,9120,4,77,20.0,28.0,SOFT,8.0
1214,9120,3,20,13.0,20.0,MEDIUM,6.0
1214,9120,4,11,23.0,30.0,MEDIUM,6.0
1214,9120,5,55,23.0,29.0,MEDIUM,7.0
1214,9120,5,63,19.0,25.0,SOFT,5.0
1214,9120,4,21,26.0,29.0,HARD,9.0
1214,9120,4,81,26.0,29.0,MEDIUM,9.0
1214,9121,1,14,1.0,2.0,MEDIUM,0.0
1214,9121,1,4,1.0,6.0,MEDIUM,0.0
1214,9121,1,18,1.0,2.0,MEDIUM,0.0
1214,9121,1,1,1.0,7.0,MEDIUM,0.0
1214,9121,1,10,1.0,8.0,MEDIUM,0.0
1214,9121,1,21,1.0,9.0,MEDIUM,0.0
1214,9121,1,11,1.0,4.0,MEDIUM,0.0
1214,9121,1,31,1.0,8.0,MEDIUM,0.0
1214,9121,1,55,1.0,7.0,SOFT,0.0
1214,9121,1,16,1.0,4.0,SOFT,0.0
1214,9121,1,22,1.0,9.0,MEDIUM,0.0
1214,9121,1,81,1.0,10.0,HARD,4.0
1214,9121,2,14,2.0,3.0,HARD,0.0
1214,9121,1,2,1.0,8.0,MEDIUM,0.0
1214,9121,1,63,1.0,9.0,SOFT,0.0
1214,9121,1,44,1.0,9.0,SOFT,0.0
1214,9121,2,11,4.0,7.0,MEDIUM,3.0
1214,9121,2,16,4.0,10.0,SOFT,3.0
1214,9121,3,14,3.0,9.0,MEDIUM,0.0
1214,9121,2,18,2.0,7.0,MEDIUM,0.0
1214,9121,1,23,1.0,6.0,MEDIUM,0.0
1214,9121,1,20,1.0,6.0,MEDIUM,0.0
1214,9121,1,27,1.0,8.0,MEDIUM,0.0
1214,9121,1,24,1.0,2.0,HARD,0.0
1214,9121,1,77,1.0,8.0,HARD,0.0
1214,9121,2,55,7.0,10.0,SOFT,6.0
1214,9121,2,4,6.0,9.0,MEDIUM,5.0
1214,9121,2,1,7.0,12.0,MEDIUM,6.0
1214,9121,3,11,7.0,10.0,MEDIUM,6.0
1214,9121,2,10,8.0,12.0,SOFT,0.0
1214,9121,2,23,6.0,9.0,SOFT,0.0
1214,9121,2,21,9.0,13.0,SOFT,0.0
1214,9121,2,22,9.0,13.0,SOFT,0.0
1214,9121,4,14,9.0,12.0,SOFT,0.0
1214,9121,2,2,8.0,11.0,SOFT,0.0
1214,9121,3,18,7.0,10.0,SOFT,0.0
1214,9121,2,20,6.0,8.0,SOFT,0.0
1214,9121,2,81,10.0,13.0,SOFT,0.0
1214,9121,2,31,8.0,11.0,SOFT,0.0
1214,9121,3,16,10.0,14.0,SOFT,0.0
1214,9121,3,4,9.0,10.0,SOFT,0.0
1214,9121,2,77,8.0,10.0,SOFT,0.0
1214,9121,2,27,8.0,9.0,SOFT,0.0
1214,9121,4,4,10.0,12.0,INTERMEDIATE,0.0
1214,9121,3,55,10.0,13.0,INTERMEDIATE,0.0
1214,9121,3,81,13.0,15.0,INTERMEDIATE,0.0
1214,9121,3,23,9.0,12.0,INTERMEDIATE,0.0
1214,9121,3,2,11.0,14.0,INTERMEDIATE,0.0
1214,9121,4,16,14.0,16.0,INTERMEDIATE,0.0
1214,9121,3,21,13.0,16.0,INTERMEDIATE,0.0
1214,9121,3,31,11.0,17.0,INTERMEDIATE,0.0
1214,9121,3,10,12.0,15.0,INTERMEDIATE,0.0
1214,9121,2,63,9.0,10.0,INTERMEDIATE,0.0
1214,9121,3,77,10.0,15.0,INTERMEDIATE,0.0
1214,9121,3,22,13.0,16.0,INTERMEDIATE,0.0
1214,9121,4,11,10.0,12.0,INTERMEDIATE,0.0
1214,9121,3,20,8.0,11.0,INTERMEDIATE,0.0
1214,9121,5,4,12.0,14.0,SOFT,1.0
1214,9121,3,1,12.0,19.0,INTERMEDIATE,0.0
1214,9121,5,11,12.0,19.0,INTERMEDIATE,2.0
1214,9121,4,55,13.0,21.0,INTERMEDIATE,3.0
1214,9121,5,16,16.0,24.0,INTERMEDIATE,2.0
1214,9121,3,63,10.0,17.0,INTERMEDIATE,1.0
1214,9121,2,44,9.0,13.0,INTERMEDIATE,0.0
1214,9121,5,14,12.0,17.0,INTERMEDIATE,0.0
1214,9121,4,18,10.0,15.0,INTERMEDIATE,0.0
1214,9121,4,81,15.0,20.0,INTERMEDIATE,2.0
1214,9121,4,21,16.0,20.0,INTERMEDIATE,0.0
1214,9121,4,22,16.0,21.0,INTERMEDIATE,3.0
1214,9121,4,31,17.0,22.0,INTERMEDIATE,6.0
1214,9121,3,27,9.0,13.0,INTERMEDIATE,0.0
1214,9121,4,10,15.0,19.0,INTERMEDIATE,3.0
1214,9121,6,4,14.0,18.0,INTERMEDIATE,2.0
1214,9121,4,77,15.0,15.0,INTERMEDIATE,5.0
1214,9121,3,44,13.0,16.0,INTERMEDIATE,4.0
1214,9121,4,20,11.0,13.0,INTERMEDIATE,3.0
1214,9121,4,23,12.0,14.0,INTERMEDIATE,3.0
1214,9121,4,2,14.0,16.0,INTERMEDIATE,3.0
